State_1,State_2,State_3,State_4,State_5,State_6,State_7,State_8,State_9,State_10
0.25,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.375
0.0,0.3076923076923077,0.3076923076923077,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385
0.08571428571428572,0.2,0.2,0.05714285714285714,0.0,0.05714285714285714,0.0,0.14285714285714285,0.08571428571428572,0.17142857142857143
0.08333333333333333,0.1111111111111111,0.027777777777777776,0.4166666666666667,0.05555555555555555,0.027777777777777776,0.0,0.08333333333333333,0.05555555555555555,0.1388888888888889
0.3333333333333333,0.0,0.0,0.1111111111111111,0.5555555555555556,0.0,0.0,0.0,0.0,0.0
0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0
0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.125,0.041666666666666664,0.25
0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.38461538461538464,0.15384615384615385,0.3076923076923077,0.07692307692307693
0.0,0.02857142857142857,0.08571428571428572,0.22857142857142856,0.0,0.02857142857142857,0.17142857142857143,0.17142857142857143,0.14285714285714285,0.14285714285714285
0.0,0.0,0.05555555555555555,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.2222222222222222
