State_1,State_2,State_3,State_4,State_5,State_6,State_7,State_8,State_9,State_10
0.5714285714285714,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
0.0,0.5384615384615384,0.0,0.0,0.07692307692307693,0.0,0.15384615384615385,0.0,0.23076923076923078,0.0
0.058823529411764705,0.0,0.23529411764705882,0.0,0.058823529411764705,0.23529411764705882,0.29411764705882354,0.058823529411764705,0.0,0.058823529411764705
0.0,0.0,0.08,0.52,0.0,0.0,0.12,0.2,0.04,0.04
0.0,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.2727272727272727,0.0,0.5454545454545454,0.0,0.030303030303030304,0.0
0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
0.0,0.1590909090909091,0.045454545454545456,0.022727272727272728,0.6590909090909091,0.0,0.06818181818181818,0.0,0.022727272727272728,0.022727272727272728
0.03125,0.03125,0.0,0.0625,0.0,0.03125,0.03125,0.8125,0.0,0.0
0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.7333333333333333,0.0
0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.5833333333333334
