stage,objective
1,2.7002356920000017e6
2,3.0217819839286283e6
3,3.021778788473591e6
4,3.0217723084288538e6
5,3.0217716826758385e6
6,3.0217673998617306e6
7,1.263929092941977e6
8,1.0431852077599987e6
9,1.9710276322607026e6
10,2.1164230735e6
11,3.021770524510633e6
12,2.794573135672897e6
13,4.1043818100907207e6
14,3.9552864045e6
15,5.126748657998778e6
16,4.1043904739468545e6
17,3.7993636113892123e6
18,3.0217731894999985e6
19,2.699798502171129e6
20,3.0404500754439905e6
21,4.0277128434999995e6
22,2.233742375141449e6
23,1.578033696059201e6
24,324332.1827458959
