stage,objective
1,2.7002356920000017e6
2,2.2094013237449974e6
3,2.284861513035275e6
4,2.421437821106471e6
5,2.7002350337740853e6
6,2.189665828634575e6
7,2.807591009330742e6
8,3.0217713374999985e6
9,1.5281931523278765e6
10,1.5281996301298514e6
11,741201.3595376927
12,389623.742057655
13,281656.2214114191
14,281672.99471025914
15,248424.00146485213
16,253534.47563289665
17,248409.6759475218
18,245093.75398635748
19,245097.37759559625
20,245110.45269421546
21,245114.92135840422
22,245101.72038611694
23,245095.61807420227
24,245085.88634717272
