region,depth,value
1,1,713.5318957849742
1,2,79.02085760547399
1,3,0.0
1,4,0.0
2,1,0.0
2,2,0.0
2,3,0.0
2,4,0.0
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
