stage,objective
1,2.7002356920000017e6
2,2.2848670505919904e6
3,964400.2003245018
4,1.5281737168533541e6
5,1.4786427201593444e6
6,927260.7682599984
7,914616.764701495
8,291904.9360244125
9,565447.6691545285
10,961140.6873465944
11,1.3631886881304234e6
12,281651.724102946
13,1.00516022676e6
14,3.0217728947017863e6
15,8.47879945287247e6
16,4.837807858499996e6
17,3.0217731904999986e6
18,908417.8138434822
19,1.0013686424871217e6
20,1.397404225105241e6
21,2.174101922577082e6
22,786376.4431458144
23,1.4661226623703423e6
24,245088.71479272484
