stage,objective
1,2.7002356920000017e6
2,927280.3498427011
3,532865.0917256046
4,340089.3806169741
5,510609.0595851522
6,663350.3645465691
7,803664.3929526862
8,510594.8225599993
9,268726.89003999997
10,281650.30501000024
11,256467.26659000013
12,256472.4408484418
13,256467.51103999978
14,248410.16870299773
15,245133.02296465263
16,245137.51455835789
17,245130.74572981824
18,245093.5194275165
19,248406.3943712588
20,256470.60390498908
21,256471.25921000016
22,688806.8000910582
23,914085.3641675632
24,701450.4882718605
