stage,objective
1,2.7002356920000017e6
2,2.284851679660298e6
3,2.1164245684200674e6
4,2.250017295379296e6
5,2.726146780763902e6
6,3.0217703960999995e6
7,3.0217712312595993e6
8,3.590478904207751e6
9,3.681102688500002e6
10,5.197138081561349e6
11,3.5631674294999987e6
12,3.021770415127471e6
13,3.0217706229999997e6
14,2.6839497433814593e6
15,3.021780671225425e6
16,3.0217689930653647e6
17,3.021769448807683e6
18,3.8792029937284887e6
19,5.12673774844186e6
20,5.160468476079516e6
21,9.44336018394633e6
22,6.076670952574605e6
23,1.5499358157918755e7
24,3.069921712869412e6
