region,depth,value
1,1,2301.75
1,2,557.8000000000001
1,3,550.2
1,4,343.55
2,1,2301.75
2,2,557.8000000000001
2,3,550.2
2,4,343.55
3,1,1587.043672666602
3,2,901.5597925728323
3,3,491.9445578916411
3,4,687.1
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
