stage,objective
1,2.7002356920000017e6
2,3.0217768247829974e6
3,3.9925504583140314e6
4,4.1889268894542754e6
5,3.152031507560447e6
6,3.879203943509057e6
7,4.364527571595758e6
8,3.6964111123828143e6
9,3.7834085023483858e6
10,3.021767813665822e6
11,3.021765242985893e6
12,2.116423214969039e6
13,3.0217659230775386e6
14,1.5260788945490438e6
15,1.8630478038480654e6
16,802945.4437600002
17,2.284858326654054e6
18,3.021770857568234e6
19,2.2642953454519864e6
20,802947.6572599998
21,922629.4769052723
22,1.5161636744254455e6
23,263535.84122182644
24,245083.54381885193
