stage,objective
1,2.7002356920000017e6
2,3.0217834363507032e6
3,3.152026258268766e6
4,3.0217707425289676e6
5,1.8630235265978873e6
6,1.5282019899333604e6
7,2.2848670377498493e6
8,2.447558334499996e6
9,3.0217734184999987e6
10,2.683949896598045e6
11,4.964077839710511e6
12,3.498744889834538e6
13,4.1889178425329328e6
14,9.501648900000006e6
15,9.534840078551412e6
16,1.5879191192000076e7
17,9.387935110406458e6
18,1.8396801568305418e7
19,1.689004248504077e7
20,9.41896069475104e6
21,3.9122039549999684e6
22,1.3906186568736678e6
23,845349.5571317291
24,248391.70346149933
