stage,objective
1,2.7002356920000017e6
2,1.863021995017603e6
3,1.8630368605451658e6
4,1.5281735659673698e6
5,540177.4630736727
6,510594.9135658443
7,268728.72119750176
8,268757.4741268847
9,268774.32185859606
10,268738.28500164486
11,309998.2550400002
12,268727.48105020914
13,253525.04978
14,256479.6884477553
15,245102.0649540648
16,245084.5948536587
17,245087.09118223982
18,245101.28401334165
19,245087.18177019386
20,245090.34048559528
21,245088.77463599725
22,245086.04336305277
23,245084.35465245123
24,245083.02260000003
