stage,objective
1,2.7002356920000017e6
2,802957.9988996014
3,793785.2406668179
4,1.0363640136807989e6
5,281672.1141812373
6,256482.71018448006
7,256474.87162724882
8,256503.74075296288
9,248428.02732600085
10,248450.63863935182
11,256481.45292826463
12,256468.24611992808
13,248404.35099195177
14,256485.4236081834
15,256481.41409614868
16,340082.4897400001
17,624399.9182972182
18,802946.8934713481
19,729984.9866999998
20,802946.1015104875
21,474415.2438491285
22,268726.50952987827
23,245086.8337876453
24,245086.0213079509
