stage,objective
1,2.7002356920000017e6
2,716948.8040009998
3,310046.1361632142
4,340090.6596396491
5,336152.05333045125
6,336139.29266789183
7,510594.7834630888
8,336141.8363809455
9,932760.2632619757
10,3.079933472310925e6
11,849456.1585065657
12,2.230893528127568e6
13,741194.3000947889
14,1.863030794037722e6
15,802950.8706387039
16,336140.60295754764
17,455169.5917174965
18,256467.6235724152
19,248406.05735359853
20,253524.9877014996
21,248402.9040321014
22,248403.80478
23,247832.67125400904
24,245083.02260000003
