stage,objective
1,2.7002356920000017e6
2,2.284849012264602e6
3,2.116427505853638e6
4,1.5281965151781365e6
5,1.0051670499417819e6
6,964404.8159103841
7,663348.9689472299
8,870349.1863915473
9,964401.6096915696
10,1.5281758821094334e6
11,2.3942683625000007e6
12,785031.9370999988
13,802960.6333547197
14,336167.1693090722
15,256540.17536100186
16,268829.0714220018
17,256474.83884495962
18,245091.39681376144
19,248406.34817999997
20,245084.6883400001
21,245085.58325006766
22,245088.00626000005
23,245083.46605600705
24,245083.02260000003
