stage,objective
1,2.7002356920000017e6
2,3.021770920307465e6
3,3.992544206440896e6
4,4.188921782329023e6
5,4.364529610797152e6
6,3.879203334912747e6
7,4.364525488427967e6
8,4.092022848903626e6
9,2.7813883285000026e6
10,3.153770484694347e6
11,3.021772565253146e6
12,3.159901991898097e6
13,4.0316087920228243e6
14,4.837805368856467e6
15,9.534844519266874e6
16,9.459420395390257e6
17,1.6969558239333093e7
18,1.839680060173735e7
19,1.803111085753829e7
20,1.858334759887919e7
21,1.8660380878047854e7
22,5.399179158813031e7
23,2.7602022236541092e7
24,2.2181131883241977e6
