stage,objective
1,2.7002356920000017e6
2,3.021769935149297e6
3,3.0217786978325024e6
4,3.0217714529185966e6
5,3.0217698753841147e6
6,2.209387669739306e6
7,3.021767578217581e6
8,1.8630226174999997e6
9,802945.6317599993
10,844399.0627949685
11,1.5281760680772327e6
12,663348.8324742299
13,309999.6414900003
14,869645.6661362872
15,532851.0759812118
16,389642.1150296405
17,256474.42353895167
18,281654.41122751543
19,256475.32345489739
20,248406.68072186376
21,245092.70384055236
22,245087.83135349333
23,245083.11260000002
24,245083.02260000003
