stage,objective
1,2.7002356920000017e6
2,3.0217695302174017e6
3,1.5282013575005382e6
4,1.8630184382769242e6
5,1.6287356859082393e6
6,927260.6682179496
7,927262.1791641563
8,525028.97869814
9,826350.34626
10,777912.3487214576
11,291859.8221563548
12,510591.09791752696
13,716943.0703445096
14,802979.951263953
15,802977.3385856077
16,927264.507018907
17,1.5281780771357268e6
18,1.8630161160071325e6
19,1.2807783504215777e6
20,3.0217713738020025e6
21,3.021767121648412e6
22,4.251260396713401e6
23,3.52266185397213e6
24,245084.8291382434
