stage,objective
1,2.7002356920000017e6
2,3.246095039854899e6
3,3.1520430254613534e6
4,3.992545842245251e6
5,4.1043838274856284e6
6,3.992543846329868e6
7,4.364524538441829e6
8,6.150557515775159e6
9,9.443361043968052e6
10,9.474447530640453e6
11,5.336423276225843e6
12,3.5424285339224786e6
13,4.1889187245000005e6
14,3.021774938626811e6
15,2.2093886844976954e6
16,1.0431920088164303e6
17,1.5281833048842493e6
18,3.0363363504840396e6
19,3.021766354536807e6
20,4.837805754657768e6
21,3.5424270990794897e6
22,2.284852300793101e6
23,480703.6489835405
24,245084.61225195674
