stage,objective
1,2.7002356920000017e6
2,3.021771097286999e6
3,2.421450787869483e6
4,3.0217710589462146e6
5,2.4847479560859203e6
6,3.021765967857823e6
7,2.964098530500002e6
8,3.0217683537016883e6
9,3.4714024904042706e6
10,4.401665457658455e6
11,4.525228799577571e6
12,3.0217649244026504e6
13,3.199530067111507e6
14,802950.5061766524
15,510595.21559999976
16,532850.8064950863
17,644320.524079666
18,1.474533019858444e6
19,535085.747252089
20,465902.6931399999
21,373134.87874000194
22,328105.2960518062
23,392100.62758777826
24,610679.5155149816
