stage,objective
1,2.7002356920000017e6
2,3.021771843556203e6
3,3.0217755277825594e6
4,3.036343243984014e6
5,4.104388591126412e6
6,3.9925434401172698e6
7,4.364524816000499e6
8,6.150552905103087e6
9,9.443356738856688e6
10,3.7121137404999956e6
11,4.36453045955018e6
12,4.837808758000001e6
13,3.2460984239999987e6
14,3.79936443980743e6
15,1.8630306129954439e6
16,1.8630315750819445e6
17,506311.5098891314
18,1.5281750910999998e6
19,389626.466304115
20,268729.02214
21,256470.03974000015
22,245092.124172337
23,245097.38452541214
24,245085.96634291075
