stage,objective
1,2.7002356920000017e6
2,1.9467810493848622e6
3,2.421448112072386e6
4,1.8630323037692755e6
5,2.116424887361914e6
6,1.8630213259431012e6
7,1.5281736845930219e6
8,1.8630193601631522e6
9,1.5281758181902952e6
10,1.5281758473000005e6
11,1.2738447914285436e6
12,792280.8338304572
13,1.0431877062600013e6
14,287481.70457885787
15,389625.873060626
16,281659.5728947376
17,281652.6932651242
18,291862.62121
19,373846.1447999999
20,396219.07451214874
21,256468.66140988562
22,247255.17874000012
23,245091.08693999998
24,245083.02260000003
