stage,objective
1,2.7002356920000017e6
2,3.246096122182004e6
3,3.5201766768174767e6
4,2.2848579436497986e6
5,3.021779389891267e6
6,3.0217696816974804e6
7,3.021767949875705e6
8,3.021767388993092e6
9,1.5281753031735234e6
10,2.0283234535116293e6
11,741197.3566999994
12,802945.2871599998
13,3.021770236497931e6
14,3.021770277253568e6
15,964428.380616324
16,510595.48539999966
17,291868.06027787225
18,291863.27040191507
19,340079.2141999998
20,336142.8579555787
21,913043.1124821361
22,2.1883651002828702e6
23,2.5787993210579036e6
24,253347.52678769012
