stage,objective
1,2.7002356920000017e6
2,1.863017494520001e6
3,2.209392780090615e6
4,1.8630232345518917e6
5,1.8630211171509922e6
6,1.86302131975808e6
7,1.6247350901191793e6
8,2.1164195229859613e6
9,3.0217667280233465e6
10,3.021769219312884e6
11,2.683950559854839e6
12,2.2848544580881186e6
13,2.1164209809999987e6
14,532852.4003248252
15,802965.6390508432
16,716935.904572011
17,802957.6023807088
18,766277.8700990109
19,883873.1681388654
20,1.528172213737161e6
21,2.3638317236076593e6
22,4.96948750701569e6
23,8.208621107803762e6
24,2.972792930348175e6
