stage,objective
1,2.7002356920000017e6
2,2.2848526440000013e6
3,2.532173657003358e6
4,2.7002386784999967e6
5,3.0217676124112755e6
6,2.618283078602247e6
7,2.9640975603700355e6
8,2.7548625932145715e6
9,2.421433789000001e6
10,2.17313715085702e6
11,3.0217731794999987e6
12,1.628736322683785e6
13,2.3384294303213656e6
14,3.9552891515297294e6
15,3.7121259393332526e6
16,3.0217906214896366e6
17,3.738810771828424e6
18,2.5428442510268018e6
19,1.690342591456199e6
20,1.726623972835808e6
21,1.3643861430640281e6
22,3.624237777492185e6
23,2.0793394206231674e6
24,245095.21423528527
