stage,objective
1,2.7002356920000017e6
2,3.0217704530000016e6
3,3.0217814781552553e6
4,4.364526256111056e6
5,3.1520254608293474e6
6,3.0217705677513033e6
7,3.021771333499998e6
8,3.021773284500003e6
9,2.754867828499999e6
10,1.600799818122521e6
11,4.714997803013906e6
12,2.0841469584828056e6
13,1.5281754208878092e6
14,1.8630271473678406e6
15,907658.9111405723
16,1.8933810136017222e6
17,2.2848641775344294e6
18,1.5281997950380072e6
19,1.5281789854999995e6
20,1.2501203077352317e6
21,741205.3818718418
22,927261.2278024075
23,1.8597150984481205e6
24,353714.93437245593
