stage,objective
1,2.7002356920000017e6
2,1.0808859168796763e6
3,1.0432010754154176e6
4,532852.252805423
5,663349.4625026714
6,340082.55220000073
7,663348.6215067208
8,802946.9066000003
9,771339.0843202155
10,554424.7705259155
11,1.0051616539999992e6
12,802944.8052859288
13,803670.8111000005
14,728944.0931449067
15,389629.8756994065
16,256486.3883225536
17,248417.0535075604
18,245091.60577678937
19,245085.76436336408
20,245087.09371052007
21,245086.6918001303
22,245083.66254955996
23,245083.11260000026
24,245083.02260000003
