stage,objective
1,2.7002356920000017e6
2,3.0217709035307243e6
3,3.992544928801134e6
4,5.126744603522226e6
5,3.152026373899661e6
6,3.5201712905092835e6
7,2.9640961102518737e6
8,3.0811818674561456e6
9,3.236448834491156e6
10,3.5101236962175965e6
11,3.021772025816109e6
12,1.0431875115618687e6
13,782472.6110999975
14,510613.4310985198
15,373851.8035767423
16,281650.1566400002
17,256488.45562986564
18,256470.91790317302
19,248410.28284530016
20,256466.90596300177
21,245085.49158000003
22,248405.93666057417
23,245086.37645223836
24,245103.83062147605
