stage,objective
1,2.7002356920000017e6
2,1.5281920560631007e6
3,2.038316025548607e6
4,1.8630235089559853e6
5,2.4214340028798804e6
6,3.0217687342470884e6
7,2.28484915099065e6
8,3.0217682767581195e6
9,3.021763814307265e6
10,3.021767885333106e6
11,1.5281766849000007e6
12,1.5319019644999988e6
13,3.0217698334128633e6
14,4.188918738468811e6
15,3.0217719928677194e6
16,1.2639370551408809e6
17,2.700239480437087e6
18,2.1132608325939216e6
19,3.0217690433270056e6
20,3.021770596422795e6
21,1.8154112349458095e6
22,2.1164187662293483e6
23,248403.15158000006
24,245085.3189977971
