stage,objective
1,2.7002356920000017e6
2,1.0431895112280995e6
3,1.005170921681907e6
4,802960.7090952061
5,1.6287485762066208e6
6,1.528173966883149e6
7,1.528173344282005e6
8,1.2639275238573253e6
9,2.6839498572389297e6
10,3.083757211660508e6
11,3.3899580971145183e6
12,4.0482728706194237e6
13,3.0217689006824717e6
14,3.712108392698467e6
15,3.021775328254789e6
16,2.421432132236082e6
17,1.8630218795975316e6
18,1.0431861673999997e6
19,1.0051607576225903e6
20,317354.96325890673
21,532850.66206
22,256467.59843598562
23,281650.2036833847
24,245085.46400117406
