stage,objective
1,2.7002356920000017e6
2,3.021767513549499e6
3,1.6287458266890645e6
4,964403.4891532622
5,802946.7181388028
6,802946.6287405286
7,803668.5582643375
8,802946.516809186
9,912358.6779232025
10,2.361841502324231e6
11,3.2263330031537823e6
12,1.2639305561999995e6
13,1.0431877062599994e6
14,802947.2230585087
15,1.5281790919700395e6
16,1.2639335752960108e6
17,802949.4775436958
18,687216.0866999999
19,1.0431855433681756e6
20,2.38919969613198e6
21,3.1721183373015206e6
22,2.0870368958926871e6
23,532853.0023545157
24,265172.7192883831
