stage,objective
1,2.7002356920000017e6
2,2.2848588551921025e6
3,2.421455257751763e6
4,2.683957702259898e6
5,2.700240024710536e6
6,2.7325636594918594e6
7,3.0217700957619995e6
8,3.021773284500003e6
9,3.021771809518099e6
10,3.0217716709092483e6
11,3.414309363814816e6
12,3.021771191770572e6
13,3.0217732335e6
14,3.021770152194243e6
15,1.2639491771271639e6
16,2.512498235917628e6
17,1.8630285957926624e6
18,1.5281742182769403e6
19,2.4214325532994512e6
20,1.6287377712697582e6
21,1.0431827123796241e6
22,256473.64031804248
23,245100.82989187998
24,246561.3339966258
