stage,objective
1,2.7002356920000017e6
2,913065.2082194015
3,619420.5453831442
4,832111.4927835185
5,507921.3363599703
6,281651.089595478
7,336145.20958999917
8,308643.1959075108
9,532850.3805
10,734261.7713272814
11,336142.6919900002
12,336143.9229899999
13,687218.1541000009
14,532850.601377652
15,802957.1680799779
16,532851.4090943933
17,1.0431892207070943e6
18,510594.1126600001
19,281654.0838175593
20,248424.1348336842
21,245110.90032709588
22,245091.46663779585
23,245083.70867215018
24,245083.02260000003
