stage,objective
1,2.7002356920000017e6
2,3.0217726558419988e6
3,2.7002414995002225e6
4,2.284854869649589e6
5,3.021771191198118e6
6,3.0217703960999995e6
7,3.6221759075940773e6
8,3.7993585200334117e6
9,5.126742814811796e6
10,9.888285836880252e6
11,6.192324419016525e6
12,1.094037923700355e7
13,9.429304207199812e6
14,1.8844395791083902e7
15,1.894921803963718e7
16,1.871107816923189e7
17,1.84853849429909e7
18,1.839680267548603e7
19,5.617365970814091e7
20,5.7823031400967956e7
21,1.3932680160227036e8
22,1.2459892437409039e8
23,5.972362783153579e7
24,2.2870178525462933e7
