stage,objective
1,2.7002356920000017e6
2,1.5281768687152006e6
3,1.0431926267405227e6
4,1.04319421622549e6
5,1.8630253183199055e6
6,1.9296796307914332e6
7,2.284850730843246e6
8,2.834594564935729e6
9,3.0217684433545694e6
10,3.411180473500002e6
11,3.021772989894323e6
12,3.0217657776484117e6
13,3.0217715009456575e6
14,2.2848574980604164e6
15,1.0051963645328246e6
16,741208.2366361907
17,734265.6068482446
18,336140.8335064114
19,532848.7150923675
20,268727.1604747847
21,281652.64553999994
22,255395.95725540456
23,245091.65776045705
24,245091.2534241357
