plant,unit,value
1,1,639.19
1,2,1328.4
1,3,0.0
1,4,85.99800000000006
1,5,44.93199999999999
1,6,12.32
1,7,513.13
1,8,0.0
1,9,253.9434
1,10,219.24550000000008
1,11,100.36
1,12,7.72
1,13,0.0
1,14,38.42
1,15,0.0
1,16,25.23
1,17,60.56391272485452
1,18,0.0
1,19,18.46
1,20,399.99740000000014
1,21,74.0
1,22,128.0
1,23,89.57
1,24,0.0
1,25,8.12
1,26,0.0
1,27,0.0
1,28,0.0
1,29,0.0
1,30,0.0
1,31,0.0
1,32,164.43687516422116
1,33,113.52
1,34,0.0
1,35,0.0
1,36,0.0
1,37,594.4949473970045
1,38,111.1359999999998
1,39,0.0
1,40,195.0794
1,41,0.0
1,42,16.48
1,43,0.0
2,1,0.0
2,2,38.8
2,3,38.8
2,4,313.6
2,5,0.0
2,6,40.05
2,7,0.68
2,8,10.395199999999978
2,9,37.75
2,10,96.11013044387359
2,11,184.38492189038297
2,12,300.90920000000017
2,13,0.0
2,14,90.88359999999994
2,15,222.56329259956163
2,16,5.3
2,17,213.12601521882766
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
3,5,0.7000000000000013
3,6,0.0
3,7,0.0
3,8,0.0
3,9,0.0
3,10,37.4
3,11,0.0
3,12,0.0
3,13,0.0
3,14,23.46
3,15,304.84
3,16,0.0
3,17,0.0
3,18,0.0
3,19,0.0
3,20,0.0
3,21,0.0
3,22,0.0
3,23,0.0
3,24,0.0
3,25,0.0
3,26,0.0
3,27,0.0
3,28,14.88
3,29,0.0
3,30,0.0
3,31,0.0
3,32,485.1080000000001
3,33,0.0
4,1,0.0
4,2,0.0
