from,to,value
1,1,0.0
1,2,2610.9701601526376
1,3,111.77600000000028
1,4,0.0
1,5,1026.3029999999985
2,1,0.0
2,2,0.0
2,3,0.0
2,4,0.0
2,5,0.0
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
3,5,71.48799999999981
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
4,5,0.0
5,1,0.0
5,2,0.0
5,3,0.0
5,4,1097.7909999999981
5,5,0.0
