stage,objective
1,2.7002356920000017e6
2,3.021782961337596e6
3,3.0217760056449696e6
4,2.2848529958149716e6
5,2.1164228063481227e6
6,1.8630228394972235e6
7,2.209387930275187e6
8,1.0431883962600008e6
9,1.2639312972600013e6
10,927261.2181029506
11,309999.274471933
12,281657.5702685509
13,291863.3376661604
14,268738.910852544
15,281665.8629194107
16,253540.0285528272
17,281650.0515899998
18,336142.06559000025
19,256470.4002100001
20,716934.2277000002
21,842225.9087289157
22,1.2027385792288464e6
23,1.7803112880909177e6
24,475252.06325073447
