stage,objective
1,2.7002356920000017e6
2,2.209398540926799e6
3,2.2848579452585727e6
4,3.8930434907684177e6
5,3.5424297879313678e6
6,3.021766327612713e6
7,2.809651123499997e6
8,3.0217668555770665e6
9,3.0217667843506336e6
10,3.021773307e6
11,3.520173806599997e6
12,2.3613014772967957e6
13,1.0051638326999992e6
14,532858.2676013764
15,268729.3571891035
16,281653.7990521877
17,248408.40277759102
18,256468.70601441618
19,245092.18805135135
20,245093.13547621772
21,245095.8369828054
22,245091.96011380042
23,245088.68944151048
24,245084.28066149334
