stage,objective
1,2.7002356920000017e6
2,1.043200251800999e6
3,1.5281950127969906e6
4,1.0432150846106783e6
5,802946.1514212154
6,532854.4592565261
7,1.0051610573233925e6
8,1.152600369260002e6
9,2.116420833528012e6
10,1.9724365735e6
11,2.3267107187588178e6
12,3.021769911269307e6
13,2.2848554244999997e6
14,729980.3566632085
15,1.245378332881134e6
16,1.0431921221073251e6
17,687216.4418552378
18,442973.92178984033
19,730025.9669608362
20,618886.2222640174
21,803689.3679775046
22,310016.61896910635
23,802947.2519565951
24,291900.04295349086
