stage,objective
1,2.7002356920000017e6
2,1.8630220163528025e6
3,1.5282203598253354e6
4,1.6287559026612937e6
5,3.0217784510329366e6
6,3.0217716129063144e6
7,2.2848536597922742e6
8,3.4087180581286103e6
9,2.2829020395323597e6
10,2.3618456734999977e6
11,3.77840686425288e6
12,3.0217661299164183e6
13,3.0217717786e6
14,802948.4200945497
15,1.2639284707670845e6
16,1.0431883613134697e6
17,803671.7409790959
18,309998.5952239982
19,256467.76298000012
20,248407.02246971685
21,245090.62037134357
22,256470.5901385704
23,248406.79719964997
24,585217.1108655755
