stage,objective
1,2.7002356920000017e6
2,3.0217674100667983e6
3,3.0217744802467227e6
4,2.2848601078499034e6
5,2.700236213834062e6
6,3.0217657145230696e6
7,3.0217688813973144e6
8,3.021768553128153e6
9,2.11642298414246e6
10,1.2861892344129123e6
11,1.1174659359037485e6
12,1.4013818498277776e6
13,3.0217688395338953e6
14,3.0217733044999987e6
15,1.86303759394826e6
16,3.021772916448869e6
17,3.796385554800853e6
18,3.6809334565948993e6
19,3.8422322496110927e6
20,4.585895621879574e6
21,8.448444029872917e6
22,3.4245486021499448e6
23,1.8973355044775917e6
24,245087.73661638904
