stage,objective
1,2.7002356920000017e6
2,1.5281768687152006e6
3,1.0432064976092353e6
4,1.0432100192197487e6
5,1.0051651648812443e6
6,1.528171686245773e6
7,1.5281716498392709e6
8,1.863019684549544e6
9,2.116423171500001e6
10,1.622175656899739e6
11,532860.2520945035
12,1.8630269586824067e6
13,3.0217706229999997e6
14,927276.8747492842
15,1.8630433508626334e6
16,2.2094243908752725e6
17,3.0217755764366947e6
18,4.2200294912006445e6
19,4.504817725181941e6
20,3.5201732860999983e6
21,3.021771198000001e6
22,2.6839529138299813e6
23,462501.30722121336
24,305520.0870537227
