from,to,value
1,1,0.0
1,2,5247.506782576642
1,3,600.0
1,4,0.0
1,5,814.490849969007
2,1,0.0
2,2,0.0
2,3,0.0
2,4,0.0
2,5,0.0
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
3,5,0.0
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
4,5,532.1091500309958
5,1,0.0
5,2,0.0
5,3,1346.6000000001802
5,4,0.0
5,5,0.0
