from,to,value
1,1,0.0
1,2,2885.5951999999966
1,3,186.8220000000002
1,4,0.0
1,5,1070.4319999999984
2,1,0.0
2,2,0.0
2,3,0.0
2,4,0.0
2,5,0.0
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
3,5,3.468000000000011
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
4,5,0.0
5,1,0.0
5,2,0.0
5,3,0.0
5,4,1073.8999999999985
5,5,0.0
