stage,objective
1,2.7002356920000017e6
2,3.0217730246952847e6
3,3.712109069089681e6
4,4.188920066432163e6
5,4.8378063599817455e6
6,4.837803743221983e6
7,5.126738331372246e6
8,4.364527365334012e6
9,3.2460989914999977e6
10,3.0217710719965026e6
11,4.1889195586576536e6
12,5.160470950140893e6
13,9.429305225840762e6
14,9.50163983297342e6
15,9.534858605703115e6
16,1.8711076386074632e7
17,9.387938546000004e6
18,8.790997015e6
19,1.2370274018962018e7
20,1.016588331260746e7
21,1.6690847649050832e7
22,2.7154382219706986e7
23,2.27225909427943e7
24,2.7096603456417313e6
