stage,objective
1,2.7002356920000017e6
2,2.2848526440000013e6
3,2.116425340463478e6
4,1.5281969782957733e6
5,870378.0271107405
6,1.0431926328980103e6
7,844388.7864179611
8,1.528175800999999e6
9,1.5281771150993183e6
10,802947.7288858481
11,309998.84100078046
12,309997.1395576792
13,510594.00115007535
14,1.0051599696290717e6
15,340090.4945599763
16,281663.59326038044
17,310000.2734627309
18,268726.8355899998
19,336142.57918999996
20,532849.1901000002
21,532848.5935
22,556383.8765937949
23,623377.5953280025
24,247432.33229356335
