stage,objective
1,2.7002356920000017e6
2,1.0431944394703992e6
3,1.4786643433875963e6
4,1.8630216948016286e6
5,1.8630209822933786e6
6,2.209390017539248e6
7,2.284850472866129e6
8,1.528175800999999e6
9,1.5281774114999995e6
10,2.35200420984295e6
11,870350.537004998
12,2.284854198599998e6
13,1.863023171500001e6
14,3.0217895329906084e6
15,3.0217879855222628e6
16,1.8630325136492606e6
17,3.0217736990247536e6
18,3.6809399772773534e6
19,1.5281752370163202e6
20,3.1004083206423484e6
21,4.644859473927932e6
22,1.4131159149497971e7
23,6.106209212702552e6
24,4.231460343095946e6
