stage,objective
1,2.7002356920000017e6
2,1.5282048009631e6
3,2.1164305879451707e6
4,1.0432181437347047e6
5,927257.5047600009
6,879365.4615096934
7,532849.7569514979
8,802949.6042600013
9,716940.9270123448
10,642682.3992447555
11,634735.7506513242
12,741200.85318112
13,2.116426218199998e6
14,510600.33170833625
15,268742.844715307
16,256477.87785664294
17,310001.88760231715
18,336150.7721464215
19,268734.28225441417
20,291887.19671129994
21,268747.0457207798
22,504546.04471846577
23,256471.81248845952
24,245083.02260000003
