stage,objective
1,2.7002356920000017e6
2,1.8630296222281978e6
3,2.683967702549182e6
4,1.863033683359988e6
5,1.628739853176888e6
6,964404.4891270064
7,802946.2277599983
8,802945.6136653274
9,389624.5447616633
10,1.8549514392501041e6
11,4.1028755087065063e6
12,1.0051573557934649e6
13,734265.5931000002
14,510595.29539999925
15,389624.0408110395
16,281662.34277422307
17,248405.70317999995
18,245087.31726388074
19,245098.04072255106
20,245095.09425590083
21,245093.0336528269
22,245085.88913694798
23,245087.7512204221
24,245083.88984203542
