region,depth,value
1,1,1687.1207715602384
1,2,448.7929878824225
1,3,0.0
1,4,331.35
2,1,0.0
2,2,0.0
2,3,0.0
2,4,0.0
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
