stage,objective
1,2.7002356920000017e6
2,1.5281920560631007e6
3,1.0051790112346038e6
4,1.863032409725763e6
5,1.4786420687065385e6
6,1.5281724704323001e6
7,1.5281738099926896e6
8,1.5281750585982874e6
9,3.02176719251376e6
10,3.0217716556e6
11,741197.3566999994
12,2.1164188999931067e6
13,927260.2796999998
14,802949.5120068016
15,291896.85895197093
16,248264.32236307766
17,256480.03903684206
18,256476.2159162138
19,256467.76298000012
20,256466.87598
21,245088.16642000002
22,245091.18205999996
23,245083.23076712355
24,245084.57296511886
