stage,objective
1,2.7002356920000017e6
2,1.8630170441491976e6
3,2.700240451634139e6
4,1.863037638444595e6
5,802945.8877599984
6,648846.8575052619
7,532856.9593826402
8,802949.6042599995
9,1.0417070590599999e6
10,310003.8127213884
11,1.3369930509811733e6
12,310000.2892100001
13,281650.1585900001
14,532848.3273477666
15,291863.16730999993
16,256472.14407755574
17,248407.03531985357
18,245088.88978935615
19,248404.02597999992
20,245087.47482000012
21,256467.39041999995
22,245088.18727277656
23,245083.11260000002
24,245083.02260000003
