region,depth,value
1,1,2273.85
1,2,552.75
1,3,507.85
1,4,331.35
2,1,2273.85
2,2,552.75
2,3,507.85
2,4,331.35
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
