stage,objective
1,2.7002356920000017e6
2,2.2093913162525296e6
3,1.52817808013637e6
4,1.8630228315167166e6
5,1.4786397189541683e6
6,1.8630219426231757e6
7,2.2848491868553124e6
8,2.284852965465009e6
9,1.8630282586911805e6
10,1.5281931711552702e6
11,1.641332354708705e6
12,913041.6921826489
13,1.5281778220133334e6
14,1.0051630165951252e6
15,802953.5558784809
16,802951.6706248168
17,802973.6667345064
18,663356.7031675689
19,844389.7786178356
20,691190.8101351662
21,2.700231836661677e6
22,1.6230410101804095e6
23,592097.2550001057
24,255394.80060571598
