stage,objective
1,2.7002356920000017e6
2,2.2093913162525296e6
3,1.5281913162136748e6
4,1.8630226072521359e6
5,2.2848512720388323e6
6,1.4786425323214084e6
7,2.2848545435000025e6
8,2.1164230375000015e6
9,2.9089814590914585e6
10,3.0217706893353425e6
11,3.0217688150636666e6
12,2.1164196138011552e6
13,3.02177099349232e6
14,960290.7534429356
15,3.0217954165852927e6
16,3.0217699215422645e6
17,3.021772713891618e6
18,1.8630244694999997e6
19,1.5281789854999995e6
20,494357.53698424296
21,268749.8854298012
22,311994.875127685
23,291870.147154936
24,245085.19435702817
