region,depth,value
1,1,2008.0229006765087
1,2,54.12398902912628
1,3,546.7
1,4,340.75
2,1,0.0
2,2,0.0
2,3,0.0
2,4,0.0
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
