stage,objective
1,2.7002356920000017e6
2,2.2848526440000013e6
3,3.021772011108935e6
4,3.8792051603972837e6
5,4.104381849438727e6
6,4.1889182559918463e6
7,5.126739681437686e6
8,6.150555210231796e6
9,9.443358366212338e6
10,9.320567610869624e6
11,4.364525472693928e6
12,1.3096415823969677e7
13,4.662196632214397e6
14,3.9048151288105175e6
15,4.837805673271678e6
16,3.992542940647997e6
17,4.662198128932621e6
18,5.1604714402824715e6
19,4.83780273643028e6
20,4.349291133669212e6
21,5.1604695138768405e6
22,2.1923468993332465e6
23,1.245680554929724e6
24,434182.8066299333
