stage,objective
1,2.7002356920000017e6
2,3.0217691895895004e6
3,1.0432093460122049e6
4,802946.4261671603
5,741201.086629957
6,964404.8587929904
7,1.0051596543645039e6
8,1.6287345635986626e6
9,741199.3712600004
10,826350.4006600007
11,1.5296884248422105e6
12,1.0431888696907721e6
13,1.00516022676e6
14,398775.16926168837
15,310000.50205085985
16,389633.1698666783
17,729986.815039197
18,1.0051606128003448e6
19,1.528175422327808e6
20,687213.3949955022
21,340078.3173855976
22,844389.5372600001
23,367885.09832947724
24,1.2057525413410626e6
