stage,objective
1,2.7002356920000017e6
2,2.716685983428851e6
3,1.52818410964071e6
4,1.2662264446743168e6
5,1.0051642150056288e6
6,802945.1684268638
7,800947.9146999996
8,1.0417069250600003e6
9,393255.06657852605
10,1.5341591088834926e6
11,2.0602743680652138e6
12,1.2639301446000002e6
13,741200.4942600001
14,309997.88363999967
15,248419.09994069673
16,256481.5691330647
17,268185.2418919699
18,248406.98821999994
19,248406.60219939216
20,291864.60114000016
21,291863.59121
22,309997.48259000015
23,256470.95821
24,270192.455130473
