stage,objective
1,2.7002356920000017e6
2,3.0217895696830004e6
3,3.0217761605303884e6
4,3.0217723471742794e6
5,3.021772441549465e6
6,3.879208033337295e6
7,3.0217710583105907e6
8,3.0217810112322867e6
9,2.6183033737900704e6
10,2.50888876294012e6
11,3.0217743687757403e6
12,2.273210581034269e6
13,2.683952142000001e6
14,3.7121127734999955e6
15,4.837810201768436e6
16,5.126746641024858e6
17,9.387937424286261e6
18,9.359875861269929e6
19,9.360220083595805e6
20,5.126741600918405e6
21,3.9122032105916366e6
22,3.4446121160000795e6
23,1.8336460496977959e6
24,245085.9865973379
