region,depth,value
1,1,92.29800000000002
1,2,22.102000000000004
1,3,15.558000000000002
1,4,14.08319577188292
2,1,23.074500000000004
2,2,5.525500000000001
2,3,5.186
2,4,3.386
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
