stage,objective
1,2.7002356920000017e6
2,2.284851679660298e6
3,3.0217856180497557e6
4,3.021770339727178e6
5,3.0217688061513975e6
6,3.0217686763088405e6
7,3.7121103018307835e6
8,4.364526566604152e6
9,3.1615029616593197e6
10,5.126740187623285e6
11,3.9925446088664904e6
12,3.542433454666376e6
13,3.2460984240000024e6
14,3.0217713820376955e6
15,3.712113488702599e6
16,3.021772904648848e6
17,3.0217723792135455e6
18,3.021766602197552e6
19,3.5270910767649245e6
20,3.6964081071063094e6
21,2.7002356239512432e6
22,966956.0215436406
23,482402.727003017
24,1.1407881319325047e6
