stage,objective
1,2.7002356920000017e6
2,913052.4633194022
3,802982.5958937593
4,849297.1198505182
5,336146.24273474514
6,336141.25037183054
7,510592.5477429908
8,336142.5154576432
9,510594.6110999994
10,759578.8517242158
11,256467.26659000013
12,336142.2062780177
13,268728.59479000047
14,256469.35637031216
15,268769.5689508207
16,328014.5803819145
17,256474.93499819865
18,245090.7011447344
19,245086.66697999998
20,245085.77998
21,245086.86378000025
22,245083.0426
23,245084.17091971842
24,245083.31402919095
